# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.845000E-01	-1.774759E+02	+1.855659E+02
-9.844000E-01	-1.763125E+02	+1.843941E+02
-9.843000E-01	-1.751640E+02	+1.832372E+02
-9.842000E-01	-1.740301E+02	+1.820949E+02
-9.841000E-01	-1.729104E+02	+1.809670E+02
-9.840000E-01	-1.718048E+02	+1.798532E+02
-9.839000E-01	-1.707130E+02	+1.787532E+02
-9.838000E-01	-1.696346E+02	+1.776667E+02
-9.837000E-01	-1.685696E+02	+1.765936E+02
-9.836000E-01	-1.675176E+02	+1.755336E+02
-9.835000E-01	-1.664783E+02	+1.744864E+02
-9.834000E-01	-1.654516E+02	+1.734518E+02
-9.833000E-01	-1.644372E+02	+1.724296E+02
-9.832000E-01	-1.634350E+02	+1.714195E+02
-9.831000E-01	-1.624446E+02	+1.704214E+02
-9.830000E-01	-1.614660E+02	+1.694350E+02
-9.829000E-01	-1.604988E+02	+1.684601E+02
-9.828000E-01	-1.595428E+02	+1.674966E+02
-9.827000E-01	-1.585980E+02	+1.665442E+02
-9.826000E-01	-1.576641E+02	+1.656028E+02
-9.825000E-01	-1.567408E+02	+1.646720E+02
-9.824000E-01	-1.558281E+02	+1.637519E+02
-9.823000E-01	-1.549257E+02	+1.628421E+02
-9.822000E-01	-1.540335E+02	+1.619426E+02
-9.821000E-01	-1.531513E+02	+1.610531E+02
-9.820000E-01	-1.522789E+02	+1.601735E+02
-9.819000E-01	-1.514162E+02	+1.593035E+02
-9.818000E-01	-1.505630E+02	+1.584432E+02
-9.817000E-01	-1.497191E+02	+1.575922E+02
-9.816000E-01	-1.488845E+02	+1.567505E+02
-9.815000E-01	-1.480589E+02	+1.559178E+02
-9.814000E-01	-1.472422E+02	+1.550941E+02
-9.813000E-01	-1.464342E+02	+1.542792E+02
-9.812000E-01	-1.456349E+02	+1.534730E+02
-9.811000E-01	-1.448441E+02	+1.526753E+02
-9.810000E-01	-1.440616E+02	+1.518860E+02
-9.809000E-01	-1.432873E+02	+1.511049E+02
-9.808000E-01	-1.425212E+02	+1.503320E+02
-9.807000E-01	-1.417630E+02	+1.495670E+02
-9.806000E-01	-1.410126E+02	+1.488100E+02
-9.805000E-01	-1.402699E+02	+1.480607E+02
-9.804000E-01	-1.395349E+02	+1.473190E+02
-9.803000E-01	-1.388073E+02	+1.465849E+02
-9.802000E-01	-1.380871E+02	+1.458581E+02
-9.801000E-01	-1.373742E+02	+1.451387E+02
-9.800000E-01	-1.366684E+02	+1.444264E+02
-9.799000E-01	-1.359697E+02	+1.437213E+02
-9.798000E-01	-1.352779E+02	+1.430231E+02
-9.797000E-01	-1.345930E+02	+1.423318E+02
-9.796000E-01	-1.339148E+02	+1.416472E+02
-9.795000E-01	-1.332432E+02	+1.409693E+02
-9.794000E-01	-1.325782E+02	+1.402980E+02
-9.793000E-01	-1.319196E+02	+1.396332E+02
-9.792000E-01	-1.312673E+02	+1.389748E+02
-9.791000E-01	-1.306214E+02	+1.383226E+02
-9.790000E-01	-1.299816E+02	+1.376767E+02
-9.789000E-01	-1.293478E+02	+1.370369E+02
-9.788000E-01	-1.287201E+02	+1.364031E+02
-9.787000E-01	-1.280983E+02	+1.357752E+02
-9.786000E-01	-1.274824E+02	+1.351532E+02
-9.785000E-01	-1.268721E+02	+1.345370E+02
-9.784000E-01	-1.262676E+02	+1.339265E+02
-9.783000E-01	-1.256686E+02	+1.333216E+02
-9.782000E-01	-1.250752E+02	+1.327223E+02
-9.781000E-01	-1.244872E+02	+1.321284E+02
-9.780000E-01	-1.239045E+02	+1.315399E+02
-9.779000E-01	-1.233272E+02	+1.309568E+02
-9.778000E-01	-1.227551E+02	+1.303789E+02
-9.777000E-01	-1.221881E+02	+1.298061E+02
-9.776000E-01	-1.216262E+02	+1.292385E+02
-9.775000E-01	-1.210693E+02	+1.286759E+02
-9.774000E-01	-1.205173E+02	+1.281183E+02
-9.773000E-01	-1.199703E+02	+1.275656E+02
-9.772000E-01	-1.194280E+02	+1.270177E+02
-9.771000E-01	-1.188905E+02	+1.264746E+02
-9.770000E-01	-1.183577E+02	+1.259363E+02
-9.769000E-01	-1.178296E+02	+1.254025E+02
-9.768000E-01	-1.173060E+02	+1.248734E+02
-9.767000E-01	-1.167869E+02	+1.243488E+02
-9.766000E-01	-1.162722E+02	+1.238287E+02
-9.765000E-01	-1.157620E+02	+1.233131E+02
-9.764000E-01	-1.152561E+02	+1.228017E+02
-9.763000E-01	-1.147545E+02	+1.222947E+02
-9.762000E-01	-1.142571E+02	+1.217920E+02
-9.761000E-01	-1.137639E+02	+1.212934E+02
-9.760000E-01	-1.132748E+02	+1.207991E+02
-9.759000E-01	-1.127898E+02	+1.203088E+02
-9.758000E-01	-1.123088E+02	+1.198225E+02
-9.757000E-01	-1.118318E+02	+1.193402E+02
-9.756000E-01	-1.113587E+02	+1.188619E+02
-9.755000E-01	-1.108895E+02	+1.183875E+02
-9.754000E-01	-1.104241E+02	+1.179170E+02
-9.753000E-01	-1.099625E+02	+1.174502E+02
-9.752000E-01	-1.095046E+02	+1.169872E+02
-9.751000E-01	-1.090505E+02	+1.165280E+02
-9.750000E-01	-1.086000E+02	+1.160724E+02
-9.749000E-01	-1.081530E+02	+1.156204E+02
-9.748000E-01	-1.077097E+02	+1.151720E+02
-9.747000E-01	-1.072698E+02	+1.147271E+02
-9.746000E-01	-1.068335E+02	+1.142858E+02
-9.745000E-01	-1.064006E+02	+1.138479E+02
-9.744000E-01	-1.059710E+02	+1.134134E+02
-9.743000E-01	-1.055449E+02	+1.129823E+02
-9.742000E-01	-1.051220E+02	+1.125545E+02
-9.741000E-01	-1.047024E+02	+1.121301E+02
-9.740000E-01	-1.042861E+02	+1.117089E+02
-9.739000E-01	-1.038730E+02	+1.112909E+02
-9.738000E-01	-1.034630E+02	+1.108761E+02
-9.737000E-01	-1.030562E+02	+1.104644E+02
-9.736000E-01	-1.026524E+02	+1.100559E+02
-9.735000E-01	-1.022517E+02	+1.096504E+02
-9.734000E-01	-1.018541E+02	+1.092480E+02
-9.733000E-01	-1.014594E+02	+1.088486E+02
-9.732000E-01	-1.010677E+02	+1.084522E+02
-9.731000E-01	-1.006789E+02	+1.080587E+02
-9.730000E-01	-1.002930E+02	+1.076682E+02
-9.729000E-01	-9.991000E+01	+1.072805E+02
-9.728000E-01	-9.952979E+01	+1.068957E+02
-9.727000E-01	-9.915239E+01	+1.065136E+02
-9.726000E-01	-9.877775E+01	+1.061344E+02
-9.725000E-01	-9.840584E+01	+1.057579E+02
-9.724000E-01	-9.803665E+01	+1.053842E+02
-9.723000E-01	-9.767012E+01	+1.050131E+02
-9.722000E-01	-9.730625E+01	+1.046447E+02
-9.721000E-01	-9.694500E+01	+1.042789E+02
-9.720000E-01	-9.658634E+01	+1.039158E+02
-9.719000E-01	-9.623024E+01	+1.035552E+02
-9.718000E-01	-9.587668E+01	+1.031972E+02
-9.717000E-01	-9.552563E+01	+1.028417E+02
-9.716000E-01	-9.517706E+01	+1.024887E+02
-9.715000E-01	-9.483095E+01	+1.021382E+02
-9.714000E-01	-9.448727E+01	+1.017901E+02
-9.713000E-01	-9.414600E+01	+1.014445E+02
-9.712000E-01	-9.380710E+01	+1.011012E+02
-9.711000E-01	-9.347056E+01	+1.007604E+02
-9.710000E-01	-9.313636E+01	+1.004218E+02
-9.709000E-01	-9.280446E+01	+1.000856E+02
-9.708000E-01	-9.247484E+01	+9.975173E+01
-9.707000E-01	-9.214748E+01	+9.942010E+01
-9.706000E-01	-9.182236E+01	+9.909073E+01
-9.705000E-01	-9.149946E+01	+9.876358E+01
-9.704000E-01	-9.117874E+01	+9.843864E+01
-9.703000E-01	-9.086020E+01	+9.811589E+01
-9.702000E-01	-9.054380E+01	+9.779530E+01
-9.701000E-01	-9.022953E+01	+9.747685E+01
-9.700000E-01	-8.991737E+01	+9.716053E+01
-9.699000E-01	-8.960728E+01	+9.684630E+01
-9.698000E-01	-8.929926E+01	+9.653415E+01
-9.697000E-01	-8.899329E+01	+9.622405E+01
-9.696000E-01	-8.868933E+01	+9.591600E+01
-9.695000E-01	-8.838738E+01	+9.560996E+01
-9.694000E-01	-8.808741E+01	+9.530592E+01
-9.693000E-01	-8.778941E+01	+9.500386E+01
-9.692000E-01	-8.749335E+01	+9.470375E+01
-9.691000E-01	-8.719921E+01	+9.440559E+01
